scan,25a,25b,100aa,100ab,100ac,100ba,100bb,100bc,250aaa,250aab,250aac,250aba,250abb,250abc,250aca,250acb,250acc,250baa,250bab,250bac,250bba,250bbb,250bbc,250bca,250bcb,250bcc
0.00442317,0.00126921,0.00277476,,,,,,,,,,,,,,,,,,,,,,,,
0.00064388,0.00017506,0.00954974,,,,,,,,,,,,,,,,,,,,,,,,
0.00123177,0.00708133,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00139974,0.00582087,0.02010609,,,,,,,,,,,,,,,,,,,,,,,,
0.01522914,0.0017769,0.00391268,,,,,,,,,,,,,,,,,,,,,,,,
0.00257552,0.00364133,0.00029761,,,,,,,,,,,,,,,,,,,,,,,,
0.01080597,0.00210952,0.00568082,,,,,,,,,,,,,,,,,,,,,,,,
0.00593488,0.09606631,0.00166311,,,,,,,,,,,,,,,,,,,,,,,,
0.01668486,0.03393614,0.01309478,,,,,,,,,,,,,,,,,,,,,,,,
0.00579491,0.00126046,0.00127797,,,,,,,,,,,,,,,,,,,,,,,,
0.00095182,0.04055355,0.0019082,,,,,,,,,,,,,,,,,,,,,,,,
0.00097982,0.00572459,0.00050769,,,,,,,,,,,,,,,,,,,,,,,,
0.00100781,0.00105914,0.00056896,,,,,,,,,,,,,,,,,,,,,,,,
0.00775454,0.01722629,0.01502924,,,,,,,,,,,,,,,,,,,,,,,,
0.00450715,0.00974231,0.01469661,,,,,,,,,,,,,,,,,,,,,,,,
0.01758069,0.01144043,0.00188194,,,,,,,,,,,,,,,,,,,,,,,,
0.00321939,0.01405763,0.00468296,,,,,,,,,,,,,,,,,,,,,,,,
0.00218359,0.00403522,0.00012254,,,,,,,,,,,,,,,,,,,,,,,,
0.00330338,0.0271174,0.03029481,,,,,,,,,,,,,,,,,,,,,,,,
0.00355533,0.00019257,0.02325724,,,,,,,,,,,,,,,,,,,,,,,,
0.00618684,0.0050681,0.04336333,,,,,,,,,,,,,,,,,,,,,,,,
0.00125976,0.01481916,0.00014005,,,,,,,,,,,,,,,,,,,,,,,,
0.22832507,0.00406148,0.00889325,,,,,,,,,,,,,,,,,,,,,,,,
0.00333137,0.00329995,0.00056896,,,,,,,,,,,,,,,,,,,,,,,,
0.01721676,0.00285354,0.01570323,,,,,,,,,,,,,,,,,,,,,,,,
0.00870636,0.00120794,0.00015756,,,,,,,,,,,,,,,,,,,,,,,,
0.00198763,0.00029761,0.00412275,,,,,,,,,,,,,,,,,,,,,,,,
0.20063828,0.01172928,8.753E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00282747,0.0187581,0.00524316,,,,,,,,,,,,,,,,,,,,,,,,
0.04666723,0.03195791,0.00388642,,,,,,,,,,,,,,,,,,,,,,,,
0.00876235,0.01156297,0.00018382,,,,,,,,,,,,,,,,,,,,,,,,
0.00991014,0.00035888,0.00518189,,,,,,,,,,,,,,,,,,,,,,,,
0.00095182,0.0001488,7.878E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.01517315,0.00011379,0.00310738,,,,,,,,,,,,,,,,,,,,,,,,
0.00179166,0.02314345,0.00023634,,,,,,,,,,,,,,,,,,,,,,,,
0.00618684,0.00224082,0.0153531,,,,,,,,,,,,,,,,,,,,,,,,
0.00165169,0.0002801,0.02250446,,,,,,,,,,,,,,,,,,,,,,,,
0.02105204,0.004114,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00282747,0.01603585,0.00667869,,,,,,,,,,,,,,,,,,,,,,,,
0.01713278,0.00063898,0.00033262,,,,,,,,,,,,,,,,,,,,,,,,
0.02583914,0.01209692,0.00037639,,,,,,,,,,,,,,,,,,,,,,,,
0.00383528,0.00837681,0.00639859,,,,,,,,,,,,,,,,,,,,,,,,
0.01483721,0.00598719,0.00020132,,,,,,,,,,,,,,,,,,,,,,,,
0.01153383,7.003E-05,0.01233325,,,,,,,,,,,,,,,,,,,,,,,,
0.0122337,0.01158048,0.00245965,,,,,,,,,,,,,,,,,,,,,,,,
0.00394726,3.501E-05,0.00017506,,,,,,,,,,,,,,,,,,,,,,,,
0.00985415,0.01826792,0.08985155,,,,,,,,,,,,,,,,,,,,,,,,
0.01987626,0.00566332,0.00014005,,,,,,,,,,,,,,,,,,,,,,,,
0.00089583,0.00139176,0.01861805,,,,,,,,,,,,,,,,,,,,,,,,
0.02956244,0.02211057,0.00412275,,,,,,,,,,,,,,,,,,,,,,,,
0.00529101,0.00327369,0.00754525,,,,,,,,,,,,,,,,,,,,,,,,
0.00142773,0.00660866,0.64129407,,,,,,,,,,,,,,,,,,,,,,,,
0.00176367,0.00640734,0.00771156,,,,,,,,,,,,,,,,,,,,,,,,
0.00663475,0.00094535,0.00716887,,,,,,,,,,,,,,,,,,,,,,,,
0.00674673,9.629E-05,0.00158433,,,,,,,,,,,,,,,,,,,,,,,,
0.08793147,0.03609818,0.00584713,,,,,,,,,,,,,,,,,,,,,,,,
0.01525713,0.00856938,0.00578586,,,,,,,,,,,,,,,,,,,,,,,,
0.00321939,0.0465845,0.02302966,,,,,,,,,,,,,,,,,,,,,,,,
0.04439965,0.0069938,0.00356255,,,,,,,,,,,,,,,,,,,,,,,,
0.03821282,0.00217079,0.03511782,,,,,,,,,,,,,,,,,,,,,,,,
0.04098429,0.00048143,0.00580337,,,,,,,,,,,,,,,,,,,,,,,,
0.00072786,0.00527818,0.00037639,,,,,,,,,,,,,,,,,,,,,,,,
0.06500378,0.00137425,0.0016456,,,,,,,,,,,,,,,,,,,,,,,,
0.10506425,0.00878821,0.0275463,,,,,,,,,,,,,,,,,,,,,,,,
0.00190364,0.00065649,0.00581212,,,,,,,,,,,,,,,,,,,,,,,,
0.10626802,0.0002801,0.00045517,,,,,,,,,,,,,,,,,,,,,,,,
0.03062624,0.03007598,0.0008228,,,,,,,,,,,,,,,,,,,,,,,,
0.00307942,0.00239838,0.00015756,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,0.03331466,8.753E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00663475,0.00088407,0.00012254,,,,,,,,,,,,,,,,,,,,,,,,
0.00027995,0.03018977,0.02127026,,,,,,,,,,,,,,,,,,,,,,,,
0.00221158,0.01155422,0.00662617,,,,,,,,,,,,,,,,,,,,,,,,
0.00699868,0.00701131,0.02551556,,,,,,,,,,,,,,,,,,,,,,,,
0.02900255,0.00299359,0.00695879,,,,,,,,,,,,,,,,,,,,,,,,
0.00291145,0.00092784,0.04814257,,,,,,,,,,,,,,,,,,,,,,,,
0.00044792,0.00385141,0.00212703,,,,,,,,,,,,,,,,,,,,,,,,
0.00173567,0.04395854,0.01500298,,,,,,,,,,,,,,,,,,,,,,,,
0.0005319,0.00109415,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.01363344,0.0023371,0.00655614,,,,,,,,,,,,,,,,,,,,,,,,
0.00153971,0.01467911,0.03335843,,,,,,,,,,,,,,,,,,,,,,,,
0.01343747,0.004114,0.01141417,,,,,,,,,,,,,,,,,,,,,,,,
0.04585538,0.00117293,0.0254718,,,,,,,,,,,,,,,,,,,,,,,,
0.00887433,0.02965582,0.00642485,,,,,,,,,,,,,,,,,,,,,,,,
0.00736262,0.00897202,0.00895452,,,,,,,,,,,,,,,,,,,,,,,,
0.02729487,0.00063898,0.01168552,,,,,,,,,,,,,,,,,,,,,,,,
0.00156771,0.02097266,0.00029761,,,,,,,,,,,,,,,,,,,,,,,,
0.00254752,0.01003116,0.04217289,,,,,,,,,,,,,,,,,,,,,,,,
0.01248565,0.0010854,0.00150555,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,0.02272329,0.02913063,,,,,,,,,,,,,,,,,,,,,,,,
0.00111979,0.00364133,0.00030636,,,,,,,,,,,,,,,,,,,,,,,,
0.01581703,0.00818424,0.04160394,,,,,,,,,,,,,,,,,,,,,,,,
0.0069147,0.01228949,0.00537446,,,,,,,,,,,,,,,,,,,,,,,,
0.00263151,0.0384878,0.0712335,,,,,,,,,,,,,,,,,,,,,,,,
0.00811847,0.02482406,0.00220581,,,,,,,,,,,,,,,,,,,,,,,,
0.0010638,0.00589965,0.00165435,,,,,,,,,,,,,,,,,,,,,,,,
0.00557095,0.002731,0.0069763,,,,,,,,,,,,,,,,,,,,,,,,
0.00193164,7.003E-05,0.00021008,,,,,,,,,,,,,,,,,,,,,,,,
0.0021276,0.02170792,0.00546199,,,,,,,,,,,,,,,,,,,,,,,,
0.0239355,0.00098036,0.00883197,,,,,,,,,,,,,,,,,,,,,,,,
0.00461913,0.00036763,0.00061272,,,,,,,,,,,,,,,,,,,,,,,,
0.01405336,0.00356255,0.00737019,,,,,,,,,,,,,,,,,,,,,,,,
0.06167241,0.01746262,0.00322118,,,,,,,,,,,,,,,,,,,,,,,,
0.00226757,0.00056896,0.01060012,,,,,,,,,,,,,,,,,,,,,,,,
0.00593488,0.02416757,0.00189069,,,,,,,,,,,,,,,,,,,,,,,,
0.00092383,0.0284829,0.07733448,,,,,,,,,,,,,,,,,,,,,,,,
0.0202122,0.00446413,0.01555443,,,,,,,,,,,,,,,,,,,,,,,,
0.00277148,0.00948846,0.02327475,,,,,,,,,,,,,,,,,,,,,,,,
0.01772067,0.00096285,0.00112916,,,,,,,,,,,,,,,,,,,,,,,,
0.00313541,0.00426281,0.01585204,,,,,,,,,,,,,,,,,,,,,,,,
0.00327538,0.0157645,0.09336158,,,,,,,,,,,,,,,,,,,,,,,,
0.00240755,0.015747,0.00109415,,,,,,,,,,,,,,,,,,,,,,,,
0.00593488,0.0034225,0.02010609,,,,,,,,,,,,,,,,,,,,,,,,
0.04857087,0.00091033,0.00065649,,,,,,,,,,,,,,,,,,,,,,,,
0.01581703,0.00070026,0.03124891,,,,,,,,,,,,,,,,,,,,,,,,
0.01553708,0.00010504,0.00038514,,,,,,,,,,,,,,,,,,,,,,,,
0.00218359,0.00084906,0.0005427,,,,,,,,,,,,,,,,,,,,,,,,
0.00027995,0.00772032,0.01295473,,,,,,,,,,,,,,,,,,,,,,,,
0.03401361,0.00395644,0.00589965,,,,,,,,,,,,,,,,,,,,,,,,
0.02701492,0.01104653,0.03419873,,,,,,,,,,,,,,,,,,,,,,,,
0.00492707,0.00337873,0.03375232,,,,,,,,,,,,,,,,,,,,,,,,
0.00114778,0.0234148,0.00047267,,,,,,,,,,,,,,,,,,,,,,,,
0.00918227,0.00182942,0.01788278,,,,,,,,,,,,,,,,,,,,,,,,
0.01083396,0.00102412,0.00022758,,,,,,,,,,,,,,,,,,,,,,,,
0.00302343,0.00135675,0.00394769,,,,,,,,,,,,,,,,,,,,,,,,
0.02200386,0.00470047,0.00042015,,,,,,,,,,,,,,,,,,,,,,,,
0.00540298,0.00435909,0.00216204,,,,,,,,,,,,,,,,,,,,,,,,
0.00251953,0.04414236,0.00090158,,,,,,,,,,,,,,,,,,,,,,,,
0.01564906,0.01584328,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00335937,0.0060397,0.00189944,,,,,,,,,,,,,,,,,,,,,,,,
0.0005319,0.00049893,0.00343125,,,,,,,,,,,,,,,,,,,,,,,,
0.11007531,0.12943349,0.00076153,,,,,,,,,,,,,,,,,,,,,,,,
0.00442317,5.252E-05,0.00044641,,,,,,,,,,,,,,,,,,,,,,,,
0.00151172,0.00672245,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.01371742,0.01146669,0.00232835,,,,,,,,,,,,,,,,,,,,,,,,
0.00167968,0.00142677,0.00157558,,,,,,,,,,,,,,,,,,,,,,,,
0.00218359,0.00399146,0.04945555,,,,,,,,,,,,,,,,,,,,,,,,
0.00081185,0.0084906,0.01449529,,,,,,,,,,,,,,,,,,,,,,,,
0.00243554,0.00401772,0.01143167,,,,,,,,,,,,,,,,,,,,,,,,
0.02726687,0.05346451,0.00076153,,,,,,,,,,,,,,,,,,,,,,,,
0.00540298,0.02386121,0.00223206,,,,,,,,,,,,,,,,,,,,,,,,
0.02718289,0.0002801,0.00061272,,,,,,,,,,,,,,,,,,,,,,,,
0.00263151,0.00743146,0.00399146,,,,,,,,,,,,,,,,,,,,,,,,
0.00725064,0.00271349,0.00098036,,,,,,,,,,,,,,,,,,,,,,,,
0.00391926,7.003E-05,0.0008228,,,,,,,,,,,,,,,,,,,,,,,,
0.02807872,0.00497181,0.04222541,,,,,,,,,,,,,,,,,,,,,,,,
0.00534699,0.02761633,0.00260845,,,,,,,,,,,,,,,,,,,,,,,,
0.00316341,0.0061535,0.03082875,,,,,,,,,,,,,,,,,,,,,,,,
0.01203774,0.0086394,0.02360737,,,,,,,,,,,,,,,,,,,,,,,,
0.00537499,0.00016631,0.02598824,,,,,,,,,,,,,,,,,,,,,,,,
0.00481509,0.00680999,0.0001488,,,,,,,,,,,,,,,,,,,,,,,,
0.01366143,0.00329995,0.00535696,,,,,,,,,,,,,,,,,,,,,,,,
0.01982027,0.00231084,0.00343125,,,,,,,,,,,,,,,,,,,,,,,,
0.00302343,0.00036763,0.34522601,,,,,,,,,,,,,,,,,,,,,,,,
0.00641079,0.00399146,0.07463849,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,0.0023196,0.00126921,,,,,,,,,,,,,,,,,,,,,,,,
0.00187565,0.01898568,0.01923952,,,,,,,,,,,,,,,,,,,,,,,,
0.00884634,0.0749186,0.00068275,,,,,,,,,,,,,,,,,,,,,,,,
0.01209373,0.00230209,0.0149242,,,,,,,,,,,,,,,,,,,,,,,,
0.05097842,0.00105038,0.01081895,,,,,,,,,,,,,,,,,,,,,,,,
0.00184765,5.252E-05,0.00098911,,,,,,,,,,,,,,,,,,,,,,,,
0.00422721,0.01164175,0.00365884,,,,,,,,,,,,,,,,,,,,,,,,
0.01788864,0.00252092,0.01133539,,,,,,,,,,,,,,,,,,,,,,,,
0.01760869,0.02141031,0.00030636,,,,,,,,,,,,,,,,,,,,,,,,
0.00293945,0.01404012,0.00116417,,,,,,,,,,,,,,,,,,,,,,,,
0.01895244,0.01565071,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00545897,0.00631105,0.00292357,,,,,,,,,,,,,,,,,,,,,,,,
0.00422721,0.02006232,0.01642099,,,,,,,,,,,,,,,,,,,,,,,,
0.00445116,9.629E-05,0.0012342,,,,,,,,,,,,,,,,,,,,,,,,
0.01016209,0.01626344,0.00680999,,,,,,,,,,,,,,,,,,,,,,,,
0.00016797,0.00010504,0.0017769,,,,,,,,,,,,,,,,,,,,,,,,
0.0090423,0.00090158,0.03758622,,,,,,,,,,,,,,,,,,,,,,,,
0.05825705,0.00429782,0.00455166,,,,,,,,,,,,,,,,,,,,,,,,
0.00767056,0.01718252,0.0110903,,,,,,,,,,,,,,,,,,,,,,,,
0.06058061,0.00070026,0.00531319,,,,,,,,,,,,,,,,,,,,,,,,
0.01175779,0.0002626,0.02310843,,,,,,,,,,,,,,,,,,,,,,,,
0.00450715,0.00378138,0.00040265,,,,,,,,,,,,,,,,,,,,,,,,
0.00624283,0.00315115,0.00208326,,,,,,,,,,,,,,,,,,,,,,,,
0.00753058,0.00969854,0.04770491,,,,,,,,,,,,,,,,,,,,,,,,
0.00464713,0.00372886,0.00503309,,,,,,,,,,,,,,,,,,,,,,,,
0.00268749,0.00978607,0.00284479,,,,,,,,,,,,,,,,,,,,,,,,
0.01237367,0.01486292,0.02969084,,,,,,,,,,,,,,,,,,,,,,,,
0.03048627,0.00077903,0.00078779,,,,,,,,,,,,,,,,,,,,,,,,
0.01567705,0.0158783,0.00790414,,,,,,,,,,,,,,,,,,,,,,,,
0.00725064,0.04498267,0.00181191,,,,,,,,,,,,,,,,,,,,,,,,
0.00114778,0.01072266,0.00474423,,,,,,,,,,,,,,,,,,,,,,,,
0.00165169,0.00157558,0.07567137,,,,,,,,,,,,,,,,,,,,,,,,
0.00299544,0.00098911,0.00203074,,,,,,,,,,,,,,,,,,,,,,,,
0.01111391,0.0079479,0.04075488,,,,,,,,,,,,,,,,,,,,,,,,
0.00055989,0.00227583,0.01162424,,,,,,,,,,,,,,,,,,,,,,,,
0.03740097,0.0001488,0.00884073,,,,,,,,,,,,,,,,,,,,,,,,
0.0005319,6.127E-05,0.02340604,,,,,,,,,,,,,,,,,,,,,,,,
0.02323563,0.00336998,0.3235531,,,,,,,,,,,,,,,,,,,,,,,,
0.01525713,0.00372886,0.00891075,,,,,,,,,,,,,,,,,,,,,,,,
0.02407547,0.00014005,0.0291744,,,,,,,,,,,,,,,,,,,,,,,,
0.0058509,0.00982984,0.01971219,,,,,,,,,,,,,,,,,,,,,,,,
0.02029618,0.00052519,0.00011379,,,,,,,,,,,,,,,,,,,,,,,,
0.00660676,0.00453415,0.02324849,,,,,,,,,,,,,,,,,,,,,,,,
0.10923546,0.00076153,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.03434954,0.03650958,0.03057491,,,,,,,,,,,,,,,,,,,,,,,,
0.00165169,0.00035888,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00842642,0.00765905,0.07696684,,,,,,,,,,,,,,,,,,,,,,,,
0.01410935,0.00326494,0.01216694,,,,,,,,,,,,,,,,,,,,,,,,
0.00391926,0.01990477,0.01859179,,,,,,,,,,,,,,,,,,,,,,,,
0.02191988,0.00385141,0.00280102,,,,,,,,,,,,,,,,,,,,,,,,
0.00996613,0.03132768,0.07552257,,,,,,,,,,,,,,,,,,,,,,,,
0.0281907,0.00824551,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.02639904,0.01422394,0.13980603,,,,,,,,,,,,,,,,,,,,,,,,
0.02208785,0.00150555,0.00147929,,,,,,,,,,,,,,,,,,,,,,,,
0.01900843,0.01677987,0.06339064,,,,,,,,,,,,,,,,,,,,,,,,
0.01567705,0.00181191,0.00023634,,,,,,,,,,,,,,,,,,,,,,,,
0.00240755,0.00251217,0.0143815,,,,,,,,,,,,,,,,,,,,,,,,
0.00405924,0.00622352,0.00140926,,,,,,,,,,,,,,,,,,,,,,,,
0.0069147,0.00989111,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00590689,0.00329995,0.01923077,,,,,,,,,,,,,,,,,,,,,,,,
0.01206573,0.00704632,0.00989111,,,,,,,,,,,,,,,,,,,,,,,,
0.01522914,0.00460418,0.00217955,,,,,,,,,,,,,,,,,,,,,,,,
0.01377341,0.02017611,0.02337103,,,,,,,,,,,,,,,,,,,,,,,,
0.00064388,0.00236336,0.05355205,,,,,,,,,,,,,,,,,,,,,,,,
0.02508328,0.0057421,0.00176815,,,,,,,,,,,,,,,,,,,,,,,,
0.01212172,0.00489304,0.00598719,,,,,,,,,,,,,,,,,,,,,,,,
0.02066012,0.01249956,0.01339239,,,,,,,,,,,,,,,,,,,,,,,,
0.01388539,0.02412381,0.08514233,,,,,,,,,,,,,,,,,,,,,,,,
0.00176367,0.01679738,8.753E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00683072,0.00051644,0.01481916,,,,,,,,,,,,,,,,,,,,,,,,
0.00775454,0.00031512,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00109179,0.0479325,0.00249466,,,,,,,,,,,,,,,,,,,,,,,,
0.04784301,0.00382515,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.01707679,0.00772907,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00195963,0.0276776,0.0141014,,,,,,,,,,,,,,,,,,,,,,,,
0.00817446,0.02497287,0.0789013,,,,,,,,,,,,,,,,,,,,,,,,
0.00123177,0.00135675,0.00021008,,,,,,,,,,,,,,,,,,,,,,,,
0.0074466,0.00809671,0.00042891,,,,,,,,,,,,,,,,,,,,,,,,
0.00708267,0.07072581,0.00176815,,,,,,,,,,,,,,,,,,,,,,,,
0.01139386,0.00800917,0.00039389,,,,,,,,,,,,,,,,,,,,,,,,
0.01318552,0.00936592,0.04215539,,,,,,,,,,,,,,,,,,,,,,,,
0.00680272,0.00134799,0.00381639,,,,,,,,,,,,,,,,,,,,,,,,
0.00288346,0.01824166,0.01308603,,,,,,,,,,,,,,,,,,,,,,,,
0.00520702,0.01339239,0.00300235,,,,,,,,,,,,,,,,,,,,,,,,
0.00153971,4.377E-05,0.02476279,,,,,,,,,,,,,,,,,,,,,,,,
0.3335293,0.00028886,0.01018872,,,,,,,,,,,,,,,,,,,,,,,,
0.00414322,0.00156682,0.04064984,,,,,,,,,,,,,,,,,,,,,,,,
0.02239579,0.01614089,0.00683625,,,,,,,,,,,,,,,,,,,,,,,,
0.00293945,0.0031424,0.0002626,,,,,,,,,,,,,,,,,,,,,,,,
0.00380728,0.00148804,0.05120619,,,,,,,,,,,,,,,,,,,,,,,,
0.01856051,0.00595217,0.19555513,,,,,,,,,,,,,,,,,,,,,,,,
0.00442317,0.01313855,0.0043766,,,,,,,,,,,,,,,,,,,,,,,,
0.02135998,0.00035888,0.00442912,,,,,,,,,,,,,,,,,,,,,,,,
0.00624283,0.00270474,0.00677497,,,,,,,,,,,,,,,,,,,,,,,,
0.02541922,0.00898078,0.00155807,,,,,,,,,,,,,,,,,,,,,,,,
0.00391926,0.02814152,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,0.01113406,0.05419103,,,,,,,,,,,,,,,,,,,,,,,,
0.00963019,0.00084906,0.0045254,,,,,,,,,,,,,,,,,,,,,,,,
0.00095182,0.00449039,0.01148419,,,,,,,,,,,,,,,,,,,,,,,,
0.00422721,0.04364343,0.06809986,,,,,,,,,,,,,,,,,,,,,,,,
0.03264186,0.0064336,0.00030636,,,,,,,,,,,,,,,,,,,,,,,,
0.01002212,0.01394384,0.00242463,,,,,,,,,,,,,,,,,,,,,,,,
0.01052602,0.02583068,0.00764154,,,,,,,,,,,,,,,,,,,,,,,,
0.00501106,0.00132173,0.00047267,,,,,,,,,,,,,,,,,,,,,,,,
0.00123177,0.01221071,0.00463919,,,,,,,,,,,,,,,,,,,,,,,,
0.00685871,0.01796156,0.00056896,,,,,,,,,,,,,,,,,,,,,,,,
0.00170768,0.01690242,0.02975211,,,,,,,,,,,,,,,,,,,,,,,,
0.02172392,0.00353629,0.001383,,,,,,,,,,,,,,,,,,,,,,,,
0.01576104,0.01224572,0.02193551,,,,,,,,,,,,,,,,,,,,,,,,
0.00719465,0.0561605,0.00042891,,,,,,,,,,,,,,,,,,,,,,,,
0.00201562,0.0019257,0.02145408,,,,,,,,,,,,,,,,,,,,,,,,
0.00117578,0.00679248,0.03432128,,,,,,,,,,,,,,,,,,,,,,,,
0.00865037,0.00406148,0.00239838,,,,,,,,,,,,,,,,,,,,,,,,
0.01371742,7.878E-05,0.02506915,,,,,,,,,,,,,,,,,,,,,,,,
0.00263151,0.01074017,0.00145303,,,,,,,,,,,,,,,,,,,,,,,,
0.02060413,0.0154844,0.00200448,,,,,,,,,,,,,,,,,,,,,,,,
0.00912628,0.00326494,0.00011379,,,,,,,,,,,,,,,,,,,,,,,,
0.04803897,0.06214768,0.02493785,,,,,,,,,,,,,,,,,,,,,,,,
0.00573892,0.03853156,0.00418403,,,,,,,,,,,,,,,,,,,,,,,,
0.01884046,0.02709114,0.00888449,,,,,,,,,,,,,,,,,,,,,,,,
0.00643879,0.01756766,0.00433283,,,,,,,,,,,,,,,,,,,,,,,,
0.00526301,0.00690627,0.1453293,,,,,,,,,,,,,,,,,,,,,,,,
0.03336973,0.00207451,0.0001488,,,,,,,,,,,,,,,,,,,,,,,,
0.02166793,0.00195196,0.00085781,,,,,,,,,,,,,,,,,,,,,,,,
0.00282747,0.00168937,0.00132173,,,,,,,,,,,,,,,,,,,,,,,,
0.00459114,0.00543573,0.00367634,,,,,,,,,,,,,,,,,,,,,,,,
0.04635928,0.02370365,0.00253843,,,,,,,,,,,,,,,,,,,,,,,,
0.00677473,0.00019257,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00251953,0.00550576,0.00015756,,,,,,,,,,,,,,,,,,,,,,,,
0.00030794,0.00556703,0.00323868,,,,,,,,,,,,,,,,,,,,,,,,
0.00229557,0.03889045,0.01029376,,,,,,,,,,,,,,,,,,,,,,,,
0.01920439,0.00221456,0.01613214,,,,,,,,,,,,,,,,,,,,,,,,
0.00419921,0.00282728,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.03275384,0.00294107,0.01202689,,,,,,,,,,,,,,,,,,,,,,,,
0.02024019,0.00292357,0.00133049,,,,,,,,,,,,,,,,,,,,,,,,
0.02317964,0.05627429,0.002057,,,,,,,,,,,,,,,,,,,,,,,,
0.00095182,0.00276601,0.03545919,,,,,,,,,,,,,,,,,,,,,,,,
0.02057613,0.00088407,0.0106964,,,,,,,,,,,,,,,,,,,,,,,,
0.00643879,0.02296838,0.00032387,,,,,,,,,,,,,,,,,,,,,,,,
0.02922651,0.01194811,0.00103288,,,,,,,,,,,,,,,,,,,,,,,,
0.00753058,0.00255593,0.01932705,,,,,,,,,,,,,,,,,,,,,,,,
0.03608522,0.0176727,0.00017506,,,,,,,,,,,,,,,,,,,,,,,,
0.03406959,0.00723889,0.00010504,,,,,,,,,,,,,,,,,,,,,,,,
0.00674673,0.0293232,0.00104163,,,,,,,,,,,,,,,,,,,,,,,,
0.01326951,0.01209692,0.0001313,,,,,,,,,,,,,,,,,,,,,,,,
0.00064388,0.00209201,0.01553692,,,,,,,,,,,,,,,,,,,,,,,,
0.01570505,0.01109905,0.07750954,,,,,,,,,,,,,,,,,,,,,,,,
0.01237367,0.0052169,0.00015756,,,,,,,,,,,,,,,,,,,,,,,,
0.00075586,0.00022758,0.00449914,,,,,,,,,,,,,,,,,,,,,,,,
0.03737297,0.00080529,0.00016631,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,0.00971605,0.00222331,,,,,,,,,,,,,,,,,,,,,,,,
0.00467512,0.00788663,0.01367249,,,,,,,,,,,,,,,,,,,,,,,,
0.00520702,0.00923462,0.01637723,,,,,,,,,,,,,,,,,,,,,,,,
0.00554296,0.01867932,0.01319106,,,,,,,,,,,,,,,,,,,,,,,,
0.00263151,0.02186548,0.00875319,,,,,,,,,,,,,,,,,,,,,,,,
0.04020044,0.0120619,0.01613214,,,,,,,,,,,,,,,,,,,,,,,,
0.01069399,0.00300235,0.00122545,,,,,,,,,,,,,,,,,,,,,,,,
0.00949022,0.00144428,0.04103498,,,,,,,,,,,,,,,,,,,,,,,,
0.00405924,0.0360194,0.00014005,,,,,,,,,,,,,,,,,,,,,,,,
0.00842642,0.00666118,0.01074892,,,,,,,,,,,,,,,,,,,,,,,,
0.00697069,0.00175939,0.00322118,,,,,,,,,,,,,,,,,,,,,,,,
0.00943423,0.00025384,0.01249956,,,,,,,,,,,,,,,,,,,,,,,,
0.00279947,0.00012254,0.02005357,,,,,,,,,,,,,,,,,,,,,,,,
0.04775902,0.00222331,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.00741861,0.00943594,0.01104653,,,,,,,,,,,,,,,,,,,,,,,,
0.00839842,8.753E-05,0.0071251,,,,,,,,,,,,,,,,,,,,,,,,
0.00198763,0.01095025,0.00100662,,,,,,,,,,,,,,,,,,,,,,,,
0.00702668,0.0005602,0.00081405,,,,,,,,,,,,,,,,,,,,,,,,
0.00627082,0.00105038,0.03720983,,,,,,,,,,,,,,,,,,,,,,,,
0.01562106,0.01919576,0.00120794,,,,,,,,,,,,,,,,,,,,,,,,
0.00282747,0.00068275,0.00364133,,,,,,,,,,,,,,,,,,,,,,,,
0.00181966,0.00483176,0.00034137,,,,,,,,,,,,,,,,,,,,,,,,
0.00123177,0.00622352,0.01652603,,,,,,,,,,,,,,,,,,,,,,,,
0.01889645,0.00570708,0.02499912,,,,,,,,,,,,,,,,,,,,,,,,
0.05500966,0.00140051,0.0254893,,,,,,,,,,,,,,,,,,,,,,,,
0.00246354,0.01885438,0.02691607,,,,,,,,,,,,,,,,,,,,,,,,
